typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","842","USA","USA","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","50509","false","8","kg","50509","false","50509","false","0","false",,"3089383.358","3089383.358","0","false","true",
"C","A","20150101","2015","52","2015","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","-1","N/A",,"false","5","false",,"false","78",,"78","0","true","false",
"C","A","20150101","2015","52","2015","144","LKA","Sri Lanka","M","Import","699","IND","India","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","-1","N/A",,"false","4","false",,"false","49",,"49","0","true","false",
"C","A","20150101","2015","52","2015","144","LKA","Sri Lanka","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","30",,"30","0","true","false",
"C","A","20150101","2015","52","2015","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.607","false","8","kg","4.607","false","4.607","false","0","false","779.28","667.42","779.28","0","false","true",
"C","A","20150101","2015","52","2015","152","CHL","Chile","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.225","false","8","kg","0.225","false","0.225","false","0","false","142.92","128.54","142.92","0","true","false",
"C","A","20150101","2015","52","2015","152","CHL","Chile","M","Import","899","_X ","Areas, nes","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.382","false","8","kg","4.382","false","4.382","false","0","false","636.36","538.88","636.36","0","true","false",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","90568.349","true","-1","N/A","0","false","90568.349","true",,"false","5511360",,"5511360","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","40","AUT","Austria","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","32.8","true","-1","N/A","0","false","32.8","true",,"false","1996",,"1996","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","56","BEL","Belgium","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false",,"false","1323",,"1323","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","156","CHN","China","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","8961","false","8","kg","8961","false","8961","false",,"false","670829",,"670829","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","251","FRA","France","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","67","false","8","kg","67","false","67","false",,"false","30273",,"30273","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","64.467","true","-1","N/A","0","false","64.467","true",,"false","3923",,"3923","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","376","ISR","Israel","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","654","false","8","kg","654","false","654","false",,"false","11118",,"11118","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","380","ITA","Italy","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","35.479","true","-1","N/A","0","false","35.479","true",,"false","2159",,"2159","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","392","JPN","Japan","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","513.659","true","-1","N/A","0","false","513.659","true",,"false","170610",,"170610","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","410","KOR","Rep. of Korea","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3669.791","true","-1","N/A","0","false","3669.791","true",,"false","78659",,"78659","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","9.874","true","-1","N/A","0","false","9.874","true",,"false","4056",,"4056","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","757","CHE","Switzerland","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false",,"false","3254",,"3254","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1.676","true","-1","N/A","0","false","1.676","true",,"false","102",,"102","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","842","USA","USA","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","76555.603","true","-1","N/A","0","false","76555.603","true",,"false","4533058",,"4533058","0","false","true",
"C","A","20150101","2015","52","2015","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6607","false","-1","N/A",,"false","6607","false",,"false","43668",,"43668","0","true","false",
"C","A","20150101","2015","52","2015","170","COL","Colombia","M","Import","156","CHN","China","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2400","false","-1","N/A",,"false","2400","false",,"false","27124",,"27124","0","true","false",
"C","A","20150101","2015","52","2015","170","COL","Colombia","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2101","false","-1","N/A",,"false","2101","false",,"false","7865",,"7865","0","true","false",
"C","A","20150101","2015","52","2015","170","COL","Colombia","M","Import","842","USA","USA","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2106","false","-1","N/A",,"false","2106","false",,"false","8680",,"8680","0","true","false",
"C","A","20150101","2015","52","2015","174","COM","Comoros","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200","false","8","kg","200","false","200","false","0","false","3916.374",,"3916.374","0","false","true",
"C","A","20150101","2015","52","2015","174","COM","Comoros","M","Import","251","FRA","France","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200","false","8","kg","200","false","200","false","0","false","3916.374",,"3916.374","0","false","true",
"C","A","20150101","2015","52","2015","178","COG","Congo","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","8","kg","15","false","15","false","0","false","16.301",,"16.301","0","false","true",
"C","A","20150101","2015","52","2015","178","COG","Congo","M","Import","156","CHN","China","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","8","kg","15","false","15","false","0","false","16.301",,"16.301","0","false","true",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24","false","8","kg","24","false","24","false","0","false","346.489","0","346.489","0","false","true",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","M","Import","156","CHN","China","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","267.744","0","267.744","0","false","true",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","M","Import","894","ZMB","Zambia","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","78.745","0","78.745","0","false","true",
"C","A","20150101","2015","52","2015","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","547","false","-1","N/A",,"false","547","false",,"false","1561",,"1561","0","true","false",
"C","A","20150101","2015","52","2015","188","CRI","Costa Rica","M","Import","842","USA","USA","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","547","false","-1","N/A",,"false","547","false",,"false","1561",,"1561","0","true","false",
"C","A","20150101","2015","52","2015","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2062","false","-1","N/A",,"false","2062","false",,"false","12296",,"12296","0","true","false",
"C","A","20150101","2015","52","2015","191","HRV","Croatia","M","Import","203","CZE","Czechia","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","-1","N/A",,"false","12","false",,"false","128",,"128","0","true","false",
"C","A","20150101","2015","52","2015","191","HRV","Croatia","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54","false","-1","N/A",,"false","54","false",,"false","2972",,"2972","0","true","false",
"C","A","20150101","2015","52","2015","191","HRV","Croatia","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1995","false","-1","N/A",,"false","1995","false",,"false","9196",,"9196","0","true","false",
"C","A","20150101","2015","52","2015","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","55.476",,"55.476","0","false","true",
"C","A","20150101","2015","52","2015","196","CYP","Cyprus","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","55.476",,"55.476","0","false","true",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24021","true","-1","N/A",,"false","24021","true",,"false","672565",,"672565","6","true","false",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","40","AUT","Austria","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1850","false","-1","N/A",,"false","1850","false",,"false","12703",,"12703","0","true","false",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","56","BEL","Belgium","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","true","-1","N/A",,"false","6","true",,"false","171",,"171","6","true","false",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","156","CHN","China","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7350","false","-1","N/A",,"false","7350","false",,"false","52786",,"52786","0","true","false",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","251","FRA","France","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","39",,"39","0","true","false",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3004","false","-1","N/A",,"false","3004","false",,"false","261418",,"261418","0","true","false",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","380","ITA","Italy","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","true","-1","N/A",,"false",,"true",,"false","1",,"1","6","true","false",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11715","false","-1","N/A",,"false","11715","false",,"false","321428",,"321428","0","true","false",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","616","POL","Poland","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80","false","-1","N/A",,"false","80","false",,"false","1488",,"1488","0","true","false",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","643","RUS","Russian Federation","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","-1","N/A",,"false","13","false",,"false","16615",,"16615","0","true","false",
"C","A","20150101","2015","52","2015","203","CZE","Czechia","M","Import","842","USA","USA","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","5916",,"5916","0","true","false",
"C","A","20150101","2015","52","2015","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1400","false","8","kg","1400","false","1400","false","0","false","7510.594","0","7510.594","0","false","true",
"C","A","20150101","2015","52","2015","204","BEN","Benin","M","Import","251","FRA","France","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1400","false","8","kg","1400","false","1400","false","0","false","7510.594","0","7510.594","0","false","true",
"C","A","20150101","2015","52","2015","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13905","true","-1","N/A",,"false","13905","true",,"false","14681",,"14681","6","true","false",
"C","A","20150101","2015","52","2015","208","DNK","Denmark","M","Import","56","BEL","Belgium","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28","true","-1","N/A",,"false","28","true",,"false","29",,"29","6","true","false",
"C","A","20150101","2015","52","2015","208","DNK","Denmark","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2877","true","-1","N/A",,"false","2877","true",,"false","3038",,"3038","6","true","false",
"C","A","20150101","2015","52","2015","208","DNK","Denmark","M","Import","842","USA","USA","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11000","false","-1","N/A",,"false","11000","false",,"false","11614",,"11614","0","true","false",
"C","A","20150101","2015","52","2015","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","406","false","8","kg","406","false","406","false","0","false",,"21803.956","21803.956","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","X","Export","251","FRA","France","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","24","false","8","kg","24","false","24","false","0","false",,"39.123","39.123","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","75","false","8","kg","75","false","75","false","0","false",,"556.327","556.327","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","74","false","8","kg","74","false","74","false","0","false",,"1481.192","1481.192","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","X","Export","842","USA","USA","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","233","false","8","kg","233","false","233","false","0","false",,"19727.314","19727.314","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","0","W00","World","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1924698.55","true","-1","N/A","0","false","1924698.55","true",,"false",,"54236484","54236484","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","56","BEL","Belgium","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","162000","false","8","kg","162000","false","162000","false",,"false",,"877084","877084","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","76","BRA","Brazil","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","54000","false","8","kg","54000","false","54000","false",,"false",,"296085","296085","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","124","CAN","Canada","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","103479","false","8","kg","103479","false","103479","false",,"false",,"1476157","1476157","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","233","EST","Estonia","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","36000","false","8","kg","36000","false","36000","false",,"false",,"193458","193458","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","251","FRA","France","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","51182","false","8","kg","51182","false","51182","false",,"false",,"3040007","3040007","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2036","false","8","kg","2036","false","2036","false",,"false",,"149351","149351","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false",,"false",,"173","173","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","24038","false","8","kg","24038","false","24038","false",,"false",,"2668036","2668036","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","364","IRN","Iran","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","18000","false","8","kg","18000","false","18000","false",,"false",,"98925","98925","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","376","ISR","Israel","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","42189","false","8","kg","42189","false","42189","false",,"false",,"2711808","2711808","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","380","ITA","Italy","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","15311","false","8","kg","15311","false","15311","false",,"false",,"1052685","1052685","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","392","JPN","Japan","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","109724","false","8","kg","109724","false","109724","false",,"false",,"7021090","7021090","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","410","KOR","Rep. of Korea","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","74977","false","8","kg","74977","false","74977","false",,"false",,"4616716","4616716","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","414","KWT","Kuwait","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","26420","false","8","kg","26420","false","26420","false",,"false",,"147635","147635","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","87449.449","true","-1","N/A","0","false","87449.449","true",,"false",,"4752128","4752128","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","491539","false","8","kg","491539","false","491539","false",,"false",,"5898959","5898959","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","36000","false","8","kg","36000","false","36000","false",,"false",,"212258","212258","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","699","IND","India","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","224978","false","8","kg","224978","false","224978","false",,"false",,"7118790","7118790","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","24429","false","8","kg","24429","false","24429","false",,"false",,"2152707","2152707","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","710","ZAF","South Africa","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","21007.097","true","-1","N/A","0","false","21007.097","true",,"false",,"171770","171770","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","724","ESP","Spain","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","54005.004","true","-1","N/A","0","false","54005.004","true",,"false",,"307375","307375","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","757","CHE","Switzerland","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1769","false","8","kg","1769","false","1769","false",,"false",,"141245","141245","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","X","Export","764","THA","Thailand","0","W00","World","H4","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","64783","false","8","kg","64783","false","64783","false",,"false",,"4484577","4484577","0","false","true",
