6	10	22
6	50	9
6	51	81
6	11	4
6	38	10
6	38	32
6	29	4
6	29	11
6	29	15
6	13	4
6	13	9
6	13	10
6	13	38
6	30	1
6	30	4
6	30	11
6	30	38
6	30	29
6	30	32
6	52	29
6	42	4
6	42	38
6	53	16
6	14	4
6	16	23
6	16	1
6	16	44
6	16	7
6	16	9
6	16	11
6	48	2
6	17	28
6	32	38
6	32	15
6	32	55
6	40	15
6	54	5
6	54	41
6	54	30
6	54	16
6	20	25
6	20	2
6	20	4
6	20	7
6	20	113
6	20	27
6	20	9
6	20	11
6	20	29
6	20	118
6	20	116
6	20	55
6	55	1
6	55	25
6	55	74
6	55	4
6	55	11
6	55	29
6	55	17
6	55	32
6	55	54
6	55	22
6	55	49
6	22	128
6	22	3
6	22	4
6	22	5
6	22	28
6	22	10
6	22	11
6	22	13
6	22	55
6	22	49
6	49	14
7	0	0
7	0	4
7	0	42
7	0	31
7	24	61
7	1	2
7	1	3
7	1	4
7	1	9
7	1	11
7	1	29
7	1	13
7	1	32
7	1	20
7	25	39
7	25	122
7	2	4
7	2	38
7	3	38
7	4	71
7	5	4
7	5	28
7	5	55
7	5	22
7	41	4
7	41	38
7	41	29
7	6	76
7	34	4
7	34	29
7	44	10
7	7	1
7	7	2
7	7	3
7	7	44
7	7	57
7	7	35
7	7	16
7	7	17
7	7	55
7	56	4
7	27	60
7	57	17
7	28	25
7	28	2
7	28	13
7	28	17
7	9	4
7	9	13
7	9	14
7	9	60
7	10	1
7	10	7
7	10	27
7	10	9
7	10	29
7	10	12
7	10	17
7	35	17
7	11	4
7	11	55
7	38	42
7	38	32
7	29	4
7	29	7
7	29	75
7	29	16
7	12	10
7	13	38
7	30	4
7	30	38
7	30	55
7	45	17
7	42	4
7	42	38
7	53	16
7	46	17
7	14	4
7	58	51
7	47	55
7	59	128
7	59	55
7	16	1
7	16	44
7	16	7
7	16	10
7	16	19
7	16	55
7	31	0
7	60	27
7	61	86
7	17	28
7	62	43
7	32	38
7	32	77
7	19	112
7	19	129
7	54	11
7	54	30
7	54	65
7	54	16
7	54	20
7	20	1
7	20	86
7	20	83
7	20	25
7	20	2
7	20	4
7	20	7
7	20	113
7	20	9
7	20	10
7	20	51
7	20	11
7	20	38
7	20	29
7	20	12
7	20	13
7	20	30
7	20	16
7	20	31
7	20	76
7	20	122
7	20	123
7	55	0
7	55	3
7	55	4
7	55	7
7	55	28
7	55	10
7	55	11
7	55	29
7	55	100
7	55	59
7	55	16
7	55	22
7	22	0
7	22	74
7	22	4
7	22	5
7	22	10
7	22	11
7	22	19
7	22	55
7	49	74
7	49	55
8	0	4
8	0	130
8	0	38
8	0	29
8	0	30
8	0	31
8	1	4
8	1	9
8	1	29
8	1	13
8	1	77
8	25	39
8	2	38
8	2	95
8	2	55
8	3	13
8	63	95
8	4	11
8	4	29
8	26	29
8	5	74
8	5	4
8	5	28
8	5	55
8	5	22
8	41	4
8	41	38
8	41	29
8	41	19
8	41	85
8	41	55
8	34	4
8	34	29
8	44	55
8	7	2
8	7	3
8	7	27
8	7	35
8	7	29
8	7	16
8	7	20
8	8	104
8	27	131
8	27	60
8	27	32
8	57	17
8	28	25
8	28	2
8	28	13
8	28	20
8	9	1
8	9	25
8	9	3
8	9	13
8	9	58
8	9	82
8	9	60
8	9	80
8	9	20
8	10	0
8	10	7
8	10	27
8	10	121
8	10	29
8	35	85
8	11	4
8	38	32
8	29	27
8	29	65
8	64	25
8	13	1
8	13	25
8	13	35
8	30	4
8	65	70
8	42	4
8	42	11
8	42	38
8	42	29
8	53	48
8	14	4
8	14	19
8	58	51
8	15	10
8	59	2
8	59	55
8	66	132
8	16	1
8	16	57
8	16	13
8	16	30
8	16	17
8	67	2
8	67	19
8	17	7
8	17	133
8	17	45
8	32	38
8	68	29
8	18	67
8	69	93
8	40	15
8	70	29
8	54	2
8	54	4
8	54	11
8	54	30
8	54	16
8	20	83
8	20	25
8	20	2
8	20	4
8	20	7
8	20	113
8	20	11
8	20	29
8	20	12
8	20	58
8	20	134
8	20	123
8	71	6
8	55	23
8	55	74
8	55	3
8	55	4
8	55	7
8	55	11
8	55	29
8	55	30
8	55	100
8	55	59
8	55	16
8	55	135
8	55	55
8	55	22
8	55	49
8	22	0
8	22	1
8	22	74
8	22	4
8	22	5
8	22	10
8	22	38
8	22	19
8	22	55
8	49	67
8	49	55
9	33	107
9	0	4
9	0	132
9	0	29
9	0	30
9	0	136
9	0	40
9	24	1
9	24	28
9	1	4
9	1	29
9	1	53
9	1	14
9	1	18
9	1	20
9	25	128
9	2	10
9	2	38
9	3	9
9	3	13
9	4	2
9	4	30
9	4	20
9	4	77
9	5	4
9	5	28
9	5	29
9	5	59
9	5	55
9	5	22
9	41	2
9	41	4
9	41	29
9	41	55
9	72	37
9	6	76
9	34	4
9	44	1
9	7	1
9	7	2
9	7	27
9	7	10
9	7	16
9	8	137
9	27	23
9	27	25
9	27	29
9	27	60
9	27	20
9	28	25
9	28	2
9	28	13
9	9	1
9	9	2
9	9	10
9	9	29
9	9	13
9	9	96
9	9	60
9	10	3
9	10	27
9	10	29
9	10	12
9	10	30
9	10	16
9	11	4
9	11	16
9	38	29
9	38	32
9	29	138
9	13	24
9	13	1
9	13	25
9	13	2
9	13	9
9	13	60
9	30	4
9	42	4
9	42	11
9	42	77
9	14	3
9	14	10
9	15	38
9	59	128
9	59	55
9	73	66
9	16	1
9	16	4
9	16	44
9	16	29
9	67	2
9	39	4
9	17	10
9	17	20
9	62	55
9	43	4
9	43	29
9	40	29
9	19	9
9	70	4
9	20	25
9	20	2
9	20	4
9	20	51
9	20	11
9	20	29
9	20	118
9	20	39
9	20	123
9	55	25
9	55	4
9	55	7
9	55	11
9	55	29
9	55	139
9	55	14
9	55	16
9	55	135
9	55	55
9	55	22
9	22	0
9	22	1
9	22	2
9	22	4
9	22	5
9	22	10
9	22	38
9	22	29
9	22	30
9	22	70
9	22	55
9	49	67
9	49	55
10	33	26
10	0	4
10	0	10
10	0	38
10	0	20
10	0	77
10	24	140
10	24	44
10	24	28
10	1	4
10	1	7
10	1	27
10	1	28
10	1	9
10	1	29
10	1	13
10	1	20
10	1	77
10	74	55
10	74	22
10	2	4
10	2	7
10	2	10
10	2	38
10	3	0
10	3	38
10	3	15
10	3	60
10	4	1
10	4	27
10	4	28
10	4	10
10	4	38
10	4	30
10	4	53
10	4	55
10	5	1
10	5	4
10	5	28
10	5	10
10	5	29
10	5	55
10	5	22
10	41	4
10	41	10
10	41	29
10	41	14
10	41	85
10	41	55
10	72	141
10	72	37
10	34	4
10	44	1
10	44	7
10	7	1
10	7	25
10	7	3
10	7	44
10	7	27
10	7	28
10	7	10
10	7	13
10	7	16
10	7	48
10	7	18
10	7	20
10	27	4
10	27	121
10	27	9
10	27	29
10	27	60
10	27	32
10	27	55
10	28	2
10	28	15
10	9	23
10	9	2
10	9	4
10	9	13
10	9	42
10	9	142
10	9	60
10	9	18
10	10	4
10	10	9
10	10	38
10	10	12
10	10	18
10	10	20
10	10	55
10	10	22
10	11	4
10	11	14
10	38	4
10	38	32
10	29	41
10	12	83
10	13	24
10	13	1
10	13	25
10	13	10
10	13	60
10	30	4
10	30	10
10	30	38
10	30	29
10	42	1
10	42	4
10	42	38
10	42	53
10	42	77
10	75	26
10	58	4
10	58	109
10	15	143
10	15	4
10	15	29
10	59	55
10	16	1
10	16	25
10	16	44
10	16	29
10	16	119
10	16	18
10	31	130
10	76	38
10	39	4
10	39	30
10	17	2
10	17	4
10	17	10
10	17	20
10	43	4
10	43	29
10	32	38
10	19	61
10	70	22
10	54	38
10	54	55
10	20	1
10	20	25
10	20	2
10	20	4
10	20	27
10	20	10
10	20	11
10	20	38
10	20	29
10	20	118
10	20	30
10	20	42
10	20	144
10	20	58
10	20	15
10	20	16
10	20	32
10	20	40
10	20	123
10	20	19
10	20	71
10	20	77
10	77	4
10	55	0
10	55	74
10	55	63
10	55	4
10	55	7
10	55	27
10	55	28
10	55	11
10	55	38
10	55	29
10	55	30
10	55	139
10	55	14
10	55	59
10	55	16
10	55	31
10	55	95
10	55	32
10	55	85
10	55	20
10	55	22
10	22	1
10	22	74
10	22	2
10	22	3
10	22	4
10	22	5
10	22	10
10	22	38
10	22	29
10	22	20
10	22	55
10	49	100
10	49	67
10	49	55
11	33	4
11	33	26
11	33	97
11	0	4
11	0	38
11	0	82
11	0	31
11	24	44
11	24	28
11	1	25
11	1	4
11	1	7
11	1	29
11	1	13
11	1	60
11	74	55
11	2	0
11	2	4
11	2	38
11	4	23
11	4	10
11	4	38
11	4	30
11	4	20
11	5	1
11	5	74
11	5	4
11	5	28
11	5	29
11	5	14
11	5	55
11	5	22
11	41	4
11	41	29
11	41	85
11	41	55
11	72	76
11	6	76
11	34	4
11	44	48
11	7	1
11	7	4
11	7	27
11	7	9
11	7	29
11	7	13
11	7	15
11	7	16
11	7	18
11	7	77
11	7	55
11	27	33
11	27	23
11	27	25
11	27	4
11	27	6
11	27	60
11	27	77
11	27	55
11	28	4
11	28	15
11	9	13
11	9	60
11	9	17
11	9	18
11	10	3
11	10	44
11	10	12
11	10	30
11	10	16
11	10	18
11	10	19
11	10	55
11	11	4
11	38	32
11	38	145
11	29	5
11	12	1
11	12	20
11	78	146
11	13	24
11	13	1
11	13	10
11	13	60
11	13	101
11	42	4
11	42	38
11	42	77
11	75	26
11	14	30
11	14	20
11	59	74
11	16	1
11	16	25
11	16	4
11	16	44
11	16	10
11	16	30
11	79	4
11	80	147
11	32	38
11	32	148
11	81	2
11	18	67
11	19	149
11	70	4
11	70	29
11	70	22
11	54	1
11	54	4
11	54	11
11	54	30
11	54	16
11	54	20
11	20	0
11	20	1
11	20	25
11	20	150
11	20	63
11	20	4
11	20	27
11	20	9
11	20	10
11	20	29
11	20	118
11	20	42
11	20	14
11	20	58
11	20	16
11	20	48
11	20	123
11	20	71
11	20	77
11	55	1
11	55	25
11	55	74
11	55	2
11	55	3
11	55	63
11	55	4
11	55	5
11	55	7
11	55	27
11	55	28
11	55	9
11	55	10
11	55	11
11	55	29
11	55	30
11	55	139
11	55	53
11	55	14
11	55	100
11	55	16
11	55	31
11	55	95
11	55	32
11	55	135
11	55	20
11	22	33
11	22	74
11	22	3
11	22	4
11	22	5
11	22	10
11	22	29
11	22	32
11	22	40
11	22	20
11	22	55
11	49	74
11	49	55
12	37	38
12	33	29
12	33	54
12	0	4
12	0	132
12	24	28
12	1	151
12	1	25
12	1	4
12	1	9
12	1	13
12	1	60
12	1	55
12	25	23
12	2	4
12	2	38
12	3	30
12	63	9
12	4	27
12	4	10
12	4	30
12	4	93
12	4	20
12	5	4
12	5	28
12	5	29
12	5	14
12	5	55
12	5	22
12	41	25
12	41	4
12	41	29
12	41	14
12	41	55
12	72	76
12	6	76
12	34	4
12	44	3
12	7	1
12	7	3
12	7	44
12	7	9
12	7	10
12	7	13
12	7	58
12	7	16
12	7	18
12	27	4
12	27	14
12	27	60
12	28	13
12	28	15
12	9	1
12	9	3
12	9	13
12	9	60
12	9	17
12	9	20
12	10	24
12	10	44
12	10	27
12	10	9
12	10	12
12	10	17
12	10	18
12	10	20
12	10	55
12	11	29
12	38	143
12	38	32
12	29	24
12	12	1
12	64	48
12	13	24
12	13	1
12	13	27
12	13	9
12	13	10
12	30	4
12	42	4
12	42	77
12	75	26
12	58	4
12	58	51
12	15	32
12	59	4
12	59	55
12	82	0
12	82	4
12	16	0
12	16	1
12	16	25
12	16	44
12	16	10
12	16	29
12	16	30
12	67	8
12	17	69
12	32	4
12	32	38
12	18	67
12	70	151
12	70	4
12	70	29
12	70	65
12	54	1
12	54	4
12	54	11
12	54	30
12	54	16
12	54	20
12	20	152
12	20	1
12	20	86
12	20	25
12	20	63
12	20	4
12	20	72
12	20	6
12	20	7
12	20	106
12	20	10
12	20	114
12	20	108
12	20	109
12	20	153
12	20	29
12	20	12
12	20	118
12	20	58
12	20	16
12	20	32
12	20	123
12	20	71
12	20	55
12	55	0
12	55	1
12	55	25
12	55	74
12	55	3
12	55	63
12	55	4
12	55	5
12	55	7
12	55	28
12	55	11
12	55	29
12	55	139
12	55	16
12	55	31
12	55	95
12	55	32
12	55	54
12	55	22
12	22	33
12	22	0
12	22	24
12	22	74
12	22	3
12	22	4
12	22	5
12	22	10
12	22	11
12	22	29
12	22	30
12	22	70
12	22	20
12	22	55
12	49	55
13	33	107
13	33	4
13	33	56
13	33	146
13	33	75
13	33	97
13	33	101
13	33	43
13	23	63
13	0	4
13	0	154
13	24	1
13	24	28
13	1	33
13	1	4
13	1	7
13	1	27
13	1	9
13	1	10
13	1	29
13	1	53
13	1	14
13	1	60
13	1	32
13	1	55
13	83	38
13	25	12
13	25	14
13	2	4
13	2	38
13	4	86
13	4	7
13	4	10
13	4	11
13	4	38
13	4	13
13	4	20
13	5	25
13	5	4
13	5	28
13	5	29
13	5	14
13	5	55
13	5	22
13	41	4
13	41	29
13	72	76
13	6	76
13	34	4
13	44	1
13	7	24
13	7	1
13	7	3
13	7	4
13	7	44
13	7	28
13	7	9
13	7	29
13	7	12
13	7	142
13	7	16
13	7	61
13	7	18
13	27	33
13	27	60
13	27	155
13	57	14
13	28	15
13	28	17
13	9	24
13	9	1
13	9	156
13	9	13
13	9	14
13	9	60
13	9	157
13	84	14
13	10	33
13	10	1
13	10	25
13	10	44
13	10	7
13	10	28
13	10	9
13	10	12
13	10	78
13	10	158
13	10	20
13	10	22
13	35	142
13	38	4
13	38	29
13	38	32
13	29	121
13	12	1
13	12	67
13	78	29
13	64	48
13	13	24
13	13	27
13	13	10
13	13	14
13	30	0
13	30	4
13	30	29
13	45	159
13	42	4
13	42	77
13	53	7
13	14	2
13	14	28
13	14	29
13	58	4
13	58	51
13	58	20
13	16	1
13	16	25
13	16	44
13	16	10
13	16	38
13	16	12
13	16	13
13	16	55
13	48	104
13	60	10
13	17	28
13	43	101
13	32	11
13	19	45
13	70	151
13	70	4
13	70	28
13	70	29
13	54	1
13	54	25
13	54	4
13	54	29
13	54	30
13	54	16
13	54	20
13	85	0
13	20	23
13	20	152
13	20	1
13	20	86
13	20	25
13	20	63
13	20	4
13	20	6
13	20	7
13	20	106
13	20	27
13	20	9
13	20	10
13	20	114
13	20	11
13	20	109
13	20	153
13	20	29
13	20	118
13	20	30
13	20	93
13	20	58
13	20	15
13	20	16
13	20	76
13	20	81
13	20	111
13	20	71
13	20	55
13	55	128
13	55	1
13	55	25
13	55	3
13	55	4
13	55	5
13	55	7
13	55	28
13	55	11
13	55	29
13	55	135
13	55	22
13	55	49
13	22	0
13	22	74
13	22	3
13	22	4
13	22	5
13	22	32
13	22	70
13	22	20
13	22	55
13	49	55
14	33	4
14	33	7
14	33	10
14	33	29
14	33	97
14	33	101
14	33	32
14	33	40
14	23	87
14	0	4
14	0	42
14	0	55
14	24	28
14	1	25
14	1	2
14	1	4
14	1	27
14	1	9
14	1	29
14	1	53
14	1	14
14	1	16
14	1	32
14	1	77
14	1	55
14	86	112
14	87	20
14	74	55
14	2	4
14	2	38
14	4	7
14	4	10
14	4	38
14	4	42
14	4	20
14	26	9
14	5	4
14	5	28
14	5	29
14	5	55
14	41	4
14	41	29
14	41	42
14	41	14
14	6	76
14	34	4
14	44	1
14	44	16
14	7	0
14	7	24
14	7	1
14	7	44
14	7	27
14	7	28
14	7	9
14	7	29
14	7	142
14	7	16
14	7	18
14	7	55
14	27	33
14	27	25
14	27	132
14	27	60
14	27	80
14	57	14
14	28	17
14	28	18
14	28	55
14	9	0
14	9	24
14	9	1
14	9	25
14	9	92
14	9	26
14	9	44
14	9	103
14	9	13
14	9	53
14	9	60
14	10	33
14	10	2
14	10	44
14	10	7
14	10	29
14	10	12
14	10	39
14	10	48
14	10	55
14	11	4
14	11	32
14	38	32
14	29	160
14	29	4
14	29	11
14	29	148
14	29	54
14	29	55
14	12	1
14	12	10
14	64	4
14	13	1
14	13	27
14	13	9
14	13	38
14	13	161
14	30	1
14	30	25
14	30	4
14	30	29
14	30	16
14	65	4
14	65	54
14	42	4
14	42	29
14	42	30
14	14	28
14	58	4
14	59	55
14	16	1
14	16	25
14	16	44
14	16	10
14	16	120
14	16	55
14	67	27
14	88	162
14	88	33
14	88	121
14	48	13
14	48	104
14	17	27
14	17	28
14	32	4
14	32	38
14	18	67
14	18	20
14	70	28
14	54	37
14	54	1
14	54	3
14	54	4
14	54	38
14	54	29
14	54	66
14	54	16
14	54	20
14	54	55
14	20	1
14	20	25
14	20	4
14	20	6
14	20	44
14	20	7
14	20	10
14	20	11
14	20	153
14	20	29
14	20	12
14	20	13
14	20	118
14	20	30
14	20	42
14	20	14
14	20	58
14	20	15
14	20	16
14	20	76
14	20	32
14	20	123
14	20	111
14	20	55
14	55	1
14	55	25
14	55	74
14	55	3
14	55	4
14	55	5
14	55	6
14	55	7
14	55	28
14	55	10
14	55	11
14	55	29
14	55	42
14	55	16
14	55	36
14	55	20
14	55	77
14	22	4
14	22	55
14	49	55
15	33	4
15	33	29
15	24	44
15	24	28
15	1	25
15	1	4
15	1	29
15	1	12
15	1	16
15	1	60
15	25	7
15	2	0
15	2	11
15	2	38
15	4	138
15	4	27
15	4	10
15	4	60
15	4	40
15	5	4
15	5	28
15	5	29
15	5	42
15	5	55
15	41	4
15	41	29
15	41	55
15	72	113
15	6	76
15	34	4
15	44	1
15	7	24
15	7	1
15	7	25
15	7	44
15	7	27
15	7	9
15	7	29
15	7	16
15	8	120
15	27	56
15	27	60
15	28	13
15	9	24
15	9	1
15	9	92
15	9	53
15	9	60
15	9	99
15	10	44
15	10	7
15	10	12
15	10	13
15	10	58
15	10	19
15	11	4
15	11	32
15	29	160
15	12	1
15	12	20
15	78	4
15	13	10
15	30	1
15	30	4
15	30	11
15	65	54
15	42	4
15	42	77
15	75	163
15	14	25
15	14	4
15	58	4
15	89	96
15	15	20
15	59	55
15	16	1
15	16	25
15	16	10
15	16	18
15	16	55
15	88	121
15	48	10
15	48	104
15	48	61
15	17	7
15	17	28
15	17	29
15	43	115
15	90	44
15	19	164
15	19	131
15	19	133
15	70	4
15	70	29
15	70	58
15	54	4
15	54	38
15	54	30
15	54	58
15	54	16
15	54	20
15	20	0
15	20	25
15	20	4
15	20	6
15	20	9
15	20	10
15	20	11
15	20	29
15	20	12
15	20	30
15	20	58
15	20	15
15	20	165
15	20	16
15	20	40
15	20	123
15	20	157
15	20	85
15	20	111
15	20	77
15	77	4
15	55	1
15	55	4
15	55	7
15	55	10
15	55	11
15	55	29
15	55	139
15	55	96
15	55	59
15	55	16
15	55	32
15	55	20
15	55	49
15	22	4
15	22	38
15	22	29
15	22	42
15	22	55
15	49	55
16	33	121
16	33	97
16	33	101
16	0	166
16	0	43
16	24	7
16	24	28
16	1	4
16	1	7
16	1	28
16	1	10
16	1	53
16	1	60
16	25	7
16	74	55
16	2	0
16	2	4
16	2	11
16	2	77
16	3	15
16	3	62
16	4	56
16	4	27
16	4	10
16	4	11
16	4	58
16	4	16
16	4	20
16	4	55
16	5	25
16	5	4
16	5	28
16	5	29
16	5	14
16	5	55
16	41	4
16	41	29
16	41	14
16	72	37
16	34	4
16	44	90
16	7	24
16	7	1
16	7	4
16	7	44
16	7	9
16	7	10
16	7	167
16	7	16
16	27	56
16	27	60
16	28	24
16	9	1
16	9	25
16	9	26
16	9	13
16	9	53
16	9	60
16	10	1
16	10	107
16	10	44
16	10	7
16	10	132
16	10	29
16	10	12
16	10	13
16	10	43
16	10	19
16	11	4
16	11	32
16	91	61
16	29	96
16	29	54
16	12	1
16	12	10
16	78	4
16	13	4
16	13	10
16	13	115
16	30	4
16	30	11
16	65	54
16	42	77
16	14	4
16	58	4
16	58	113
16	58	51
16	59	3
16	16	7
16	16	13
16	16	18
16	88	4
16	88	166
16	88	121
16	48	7
16	48	10
16	48	104
16	61	13
16	17	7
16	17	28
16	19	129
16	70	14
16	70	58
16	54	4
16	54	38
16	54	29
16	54	16
16	20	0
16	20	1
16	20	25
16	20	150
16	20	3
16	20	4
16	20	72
16	20	6
16	20	7
16	20	27
16	20	10
16	20	29
16	20	12
16	20	58
16	20	15
16	20	16
16	20	88
16	20	32
16	20	123
16	20	19
16	20	111
16	20	77
16	20	55
16	55	1
16	55	74
16	55	4
16	55	5
16	55	7
16	55	10
16	55	11
16	55	29
16	55	30
16	55	139
16	55	53
16	55	96
16	55	59
16	55	16
16	55	70
16	55	20
16	55	77
16	55	22
16	55	49
16	22	0
16	22	24
16	22	1
16	22	2
16	22	3
16	22	4
